,Env,Hybrid
8973,SCH1_2022,GEMN-0225_PHP02_0013/LH244
8974,SCH1_2022,GEMN-0225_PHP02_0014/LH244
8975,SCH1_2022,GEMN-0225_PHP02_0015/LH244
8976,SCH1_2022,GEMN-0225_PHP02_0017/LH244
8977,SCH1_2022,GEMN-0238/LH244
8978,SCH1_2022,GEMN-0257/LH244
8979,SCH1_2022,GEMN-0271/LH244
8980,SCH1_2022,GEMN-0287/LH244
8981,SCH1_2022,LH145/LH82
8982,SCH1_2022,LH185/LH244
8983,SCH1_2022,LH195/MO17
8984,SCH1_2022,LH195/PHK76
8985,SCH1_2022,LH195/PHN82
8986,SCH1_2022,LH195/PHZ51
8987,SCH1_2022,LH216/LH244
8988,SCH1_2022,LH244/MO17
8989,SCH1_2022,LH244/PHK76
8990,SCH1_2022,LH244/PHN82
8991,SCH1_2022,LH244/PHZ51
8992,SCH1_2022,LH283/LH244
8993,SCH1_2022,LH287/LH244
8994,SCH1_2022,LH74/PHN82
8995,SCH1_2022,LH82/LH244
8996,SCH1_2022,M162W/LH244
8997,SCH1_2022,MBUB/LH244
8998,SCH1_2022,MM501D/LH244
8999,SCH1_2022,MO17_PHW30-008-(2N)-01/LH244
9000,SCH1_2022,MO17_PHW30-200-(2N)-02/LH244
9001,SCH1_2022,MO17_PHW30-309-(2N)-01/LH244
9002,SCH1_2022,MO44_LH145_0127/LH244
9003,SCH1_2022,MO44_LH145_0138/LH244
9004,SCH1_2022,MO44_PHG47_0072/LH244
9005,SCH1_2022,MO44_PHG47_0125/LH244
9006,SCH1_2022,MO44_PHW65_0025/LH244
9007,SCH1_2022,MO44_PHW65_0035/LH244
9008,SCH1_2022,MOG/LH244
9009,SCH1_2022,MS71/LH244
9010,SCH1_2022,NC358/LH244
9011,SCH1_2022,NC366/LH244
9012,SCH1_2022,NC374/LH244
9013,SCH1_2022,NC378/LH244
9014,SCH1_2022,NC388/LH244
9015,SCH1_2022,NC398/LH244
9016,SCH1_2022,NC426/LH244
9017,SCH1_2022,NC428/LH244
9018,SCH1_2022,NC438/LH244
9019,SCH1_2022,NC458/LH244
9020,SCH1_2022,NC512/LH244
9021,SCH1_2022,NC528/LH244
9022,SCH1_2022,NC542/LH244
9023,SCH1_2022,NC546/LH244
9024,SCH1_2022,NC548/LH244
9025,SCH1_2022,NKH8431/LH244
9026,SCH1_2022,OH43/LH244
9027,SCH1_2022,OH7B/LH244
9028,SCH1_2022,PH207/LH244
9029,SCH1_2022,PH24E/LH244
9030,SCH1_2022,PHAP9/LH244
9031,SCH1_2022,PHB47/LH244
9032,SCH1_2022,PHB47/MO17
9033,SCH1_2022,PHB47/PHK76
9034,SCH1_2022,PHB47/PHN82
9035,SCH1_2022,PHB47/PHZ51
9036,SCH1_2022,PHG29/PHG47
9037,SCH1_2022,PHG35/LH244
9038,SCH1_2022,PHG39/PHN82
9039,SCH1_2022,PHG47/LH244
9040,SCH1_2022,PHJ40/PHAJ0
9041,SCH1_2022,PHJ89/LH244
9042,SCH1_2022,PHJ89/PH207
9043,SCH1_2022,PHJ90/LH244
9044,SCH1_2022,PHK56/LH244
9045,SCH1_2022,PHKE6/LH244
9046,SCH1_2022,PHN11/LH244
9047,SCH1_2022,PHN11_LH145_0005/LH244
9048,SCH1_2022,PHN11_LH145_0028/LH244
9049,SCH1_2022,PHN11_LH145_0085/LH244
9050,SCH1_2022,PHN11_OH43_0001/LH244
9051,SCH1_2022,PHN11_OH43_0075/LH244
9052,SCH1_2022,PHN11_OH43_0088/LH244
9053,SCH1_2022,PHN11_PHG47_0251/LH244
9054,SCH1_2022,PHN11_PHG47_0287/LH244
9055,SCH1_2022,PHN11_PHW65_0312/LH244
9056,SCH1_2022,PHN11_PHW65_0323/LH244
9057,SCH1_2022,PHN11_PHW65_0359/LH244
9058,SCH1_2022,PHN46/LH244
9059,SCH1_2022,PHP02/LH244
9060,SCH1_2022,PHP55/LH244
9061,SCH1_2022,PHR03/LH244
9062,SCH1_2022,PHRE1/PHTD5
9063,SCH1_2022,PHW30/LH244
9064,SCH1_2022,PHW30_MO17-010-(2N)-01/LH244
9065,SCH1_2022,PHW30_MO17-032-(2N)-01/LH244
9066,SCH1_2022,PHW30_MO17-095-(2N)-01/LH244
9067,SCH1_2022,PHW30_MO17-129-(2N)-01/LH244
9068,SCH1_2022,PHW30_MO17-178-(2N)-01/LH244
9069,SCH1_2022,PHW30_MO17-234-(2N)-02/LH244
9070,SCH1_2022,PHW52/PHM49
9071,SCH1_2022,PHW52/PHN82
9072,SCH1_2022,PHW65_MOG_0137/LH244
9073,SCH1_2022,PHW65_MOG_0176/LH244
9074,SCH1_2022,PHW65_MOG_0271/LH244
9075,SCH1_2022,TX714/PHZ51
9076,SCH1_2022,TX714/TX779
9077,SCH1_2022,TX777/LH195
9078,SCH1_2022,TX779/LH195
9079,SCH1_2022,TX951/LH195
9080,SCH1_2022,W10001_0003/LH244
9081,SCH1_2022,W10001_0007/LH244
9082,SCH1_2022,W10001_0009/LH244
9083,SCH1_2022,W10001_0010/LH244
9084,SCH1_2022,W10001_0012/LH244
9085,SCH1_2022,W10001_0013/LH244
9086,SCH1_2022,W10001_0014/LH244
9087,SCH1_2022,W10001_0016/LH244
9088,SCH1_2022,W10001_0017/LH244
9089,SCH1_2022,W10001_0019/LH244
9090,SCH1_2022,W10001_0021/LH244
9091,SCH1_2022,W10001_0022/LH244
9092,SCH1_2022,W10001_0023/LH244
9093,SCH1_2022,W10001_0030/LH244
9094,SCH1_2022,W10001_0031/LH244
9095,SCH1_2022,W10001_0033/LH244
9096,SCH1_2022,W10001_0040/LH244
9097,SCH1_2022,W10001_0047/LH244
9098,SCH1_2022,W10002_0002/LH244
9099,SCH1_2022,W10005_0029/LH244
9100,SCH1_2022,W10005_0107/LH244
9101,SCH1_2022,W10005_0111/LH244
9102,SCH1_2022,W10005_0147/LH244
9103,SCH1_2022,W10005_0220/LH244
9104,SCH1_2022,W10010_0032/LH244
9105,SCH1_2022,W10010_0084/LH244
9106,SCH1_2022,W10010_0093/LH244
9107,SCH1_2022,W10010_0101/LH244
9108,SCH1_2022,W10010_0118/LH244
9109,SCH1_2022,W10010_0124/LH244
9110,SCH1_2022,W10010_0148/LH244
9111,SCH1_2022,W10010_0170/LH244
9112,SCH1_2022,W10010_0189/LH244
9113,SCH1_2022,W10010_0215/LH244
9114,SCH1_2022,W10010_0279/LH244
9115,SCH1_2022,W10010_0294/LH244
9116,SCH1_2022,W10010_0311/LH244
9117,SCH1_2022,W10010_0337/LH244
9118,SCH1_2022,W10010_0346/LH244
9119,SCH1_2022,W10010_0358/LH244
9120,SCH1_2022,W10010_0452/LH244
9121,TXH1_2022,B14A/OH43
9122,TXH1_2022,B37/H95
9123,TXH1_2022,B73/MO17
9124,TXH1_2022,B73/PHK76
9125,TXH1_2022,B73/PHN82
9126,TXH1_2022,B73/PHZ51
9127,TXH1_2022,B73/TX779
9128,TXH1_2022,B97/LH244
9129,TXH1_2022,BGEM-0039-N/LH244
9130,TXH1_2022,BGEM-0063-N/LH244
9131,TXH1_2022,BGEM-0089-N/LH244
9132,TXH1_2022,BGEM-0124-N/LH244
9133,TXH1_2022,BGEM-0129-N/LH244
9134,TXH1_2022,CG119/CG108
9135,TXH1_2022,CG44/CGR01
9136,TXH1_2022,DK3IIH6/LH244
9137,TXH1_2022,DK78010/LH244
9138,TXH1_2022,GEMN-0096/LH244
9139,TXH1_2022,GEMN-0096_LH212HT_0001/LH244
9140,TXH1_2022,GEMN-0096_LH212HT_0004/LH244
9141,TXH1_2022,GEMN-0096_LH212HT_0005/LH244
9142,TXH1_2022,GEMN-0096_LH212HT_0006/LH244
9143,TXH1_2022,GEMN-0096_LH212HT_0009/LH244
9144,TXH1_2022,GEMN-0096_LH212HT_0012/LH244
9145,TXH1_2022,GEMN-0096_LH212HT_0013/LH244
9146,TXH1_2022,GEMN-0096_LH212HT_0017/LH244
9147,TXH1_2022,GEMN-0096_PHJ89_0001/LH244
9148,TXH1_2022,GEMN-0096_PHJ89_0002/LH244
9149,TXH1_2022,GEMN-0096_PHJ89_0006/LH244
9150,TXH1_2022,GEMN-0096_PHJ89_0007/LH244
9151,TXH1_2022,GEMN-0096_PHJ89_0009/LH244
9152,TXH1_2022,GEMN-0096_PHJ89_0010/LH244
9153,TXH1_2022,GEMN-0096_PHJ89_0011/LH244
9154,TXH1_2022,GEMN-0096_PHJ89_0012/LH244
9155,TXH1_2022,GEMN-0096_PHJ89_0013/LH244
9156,TXH1_2022,GEMN-0096_PHJ89_0014/LH244
9157,TXH1_2022,GEMN-0096_PHJ89_0016/LH244
9158,TXH1_2022,GEMN-0096_PHK76_0001/LH244
9159,TXH1_2022,GEMN-0096_PHK76_0002/LH244
9160,TXH1_2022,GEMN-0096_PHK76_0003/LH244
9161,TXH1_2022,GEMN-0096_PHK76_0004/LH244
9162,TXH1_2022,GEMN-0096_PHK76_0006/LH244
9163,TXH1_2022,GEMN-0096_PHK76_0007/LH244
9164,TXH1_2022,GEMN-0096_PHK76_0013/LH244
9165,TXH1_2022,GEMN-0096_PHN46_0001/LH244
9166,TXH1_2022,GEMN-0096_PHN46_0002/LH244
9167,TXH1_2022,GEMN-0096_PHN46_0003/LH244
9168,TXH1_2022,GEMN-0096_PHN46_0004/LH244
9169,TXH1_2022,GEMN-0096_PHN46_0005/LH244
9170,TXH1_2022,GEMN-0096_PHN46_0007/LH244
9171,TXH1_2022,GEMN-0096_PHN46_0010/LH244
9172,TXH1_2022,GEMN-0096_PHN46_0012/LH244
9173,TXH1_2022,GEMN-0096_PHN46_0013/LH244
9174,TXH1_2022,GEMN-0096_PHN46_0014/LH244
9175,TXH1_2022,GEMN-0096_PHN46_0020/LH244
9176,TXH1_2022,GEMN-0096_PHP02_0001/LH244
9177,TXH1_2022,GEMN-0096_PHP02_0003/LH244
9178,TXH1_2022,GEMN-0096_PHP02_0005/LH244
9179,TXH1_2022,GEMN-0096_PHP02_0006/LH244
9180,TXH1_2022,GEMN-0096_PHP02_0007/LH244
9181,TXH1_2022,GEMN-0096_PHP02_0011/LH244
9182,TXH1_2022,GEMN-0096_PHP02_0012/LH244
9183,TXH1_2022,GEMN-0096_PHP02_0016/LH244
9184,TXH1_2022,GEMN-0096_PHP02_0025/LH244
9185,TXH1_2022,GEMN-0096_PHP02_0030/LH244
9186,TXH1_2022,GEMN-0097/LH244
9187,TXH1_2022,GEMN-0097_LH212HT_0004/LH244
9188,TXH1_2022,GEMN-0097_LH212HT_0019/LH244
9189,TXH1_2022,GEMN-0097_LH212HT_0020/LH244
9190,TXH1_2022,GEMN-0097_LH212HT_0026/LH244
9191,TXH1_2022,GEMN-0097_LH212HT_0032/LH244
9192,TXH1_2022,GEMN-0097_LH212HT_0047/LH244
9193,TXH1_2022,GEMN-0097_LH212HT_0054/LH244
9194,TXH1_2022,GEMN-0097_LH212HT_0058/LH244
9195,TXH1_2022,GEMN-0097_LH212HT_0062/LH244
9196,TXH1_2022,GEMN-0097_LH212HT_0069/LH244
9197,TXH1_2022,GEMN-0097_LH212HT_0085/LH244
9198,TXH1_2022,GEMN-0097_PHJ89_0001/LH244
9199,TXH1_2022,GEMN-0097_PHJ89_0002/LH244
9200,TXH1_2022,GEMN-0097_PHJ89_0003/LH244
9201,TXH1_2022,GEMN-0097_PHJ89_0005/LH244
9202,TXH1_2022,GEMN-0097_PHJ89_0006/LH244
9203,TXH1_2022,GEMN-0097_PHJ89_0007/LH244
9204,TXH1_2022,GEMN-0097_PHJ89_0008/LH244
9205,TXH1_2022,GEMN-0097_PHJ89_0010/LH244
9206,TXH1_2022,GEMN-0097_PHJ89_0011/LH244
9207,TXH1_2022,GEMN-0097_PHJ89_0012/LH244
9208,TXH1_2022,GEMN-0097_PHJ89_0016/LH244
9209,TXH1_2022,GEMN-0097_PHJ89_0020/LH244
9210,TXH1_2022,GEMN-0097_PHJ89_0025/LH244
9211,TXH1_2022,GEMN-0097_PHJ89_0026/LH244
9212,TXH1_2022,GEMN-0097_PHJ89_0027/LH244
9213,TXH1_2022,GEMN-0097_PHJ89_0028/LH244
9214,TXH1_2022,GEMN-0097_PHJ89_0029/LH244
9215,TXH1_2022,GEMN-0097_PHJ89_0036/LH244
9216,TXH1_2022,GEMN-0097_PHK76_0003/LH244
9217,TXH1_2022,GEMN-0097_PHK76_0007/LH244
9218,TXH1_2022,GEMN-0097_PHK76_0009/LH244
9219,TXH1_2022,GEMN-0097_PHK76_0011/LH244
9220,TXH1_2022,GEMN-0097_PHK76_0014/LH244
9221,TXH1_2022,GEMN-0097_PHK76_0015/LH244
9222,TXH1_2022,GEMN-0097_PHK76_0018/LH244
9223,TXH1_2022,GEMN-0097_PHK76_0021/LH244
9224,TXH1_2022,GEMN-0097_PHK76_0037/LH244
9225,TXH1_2022,GEMN-0097_PHK76_0038/LH244
9226,TXH1_2022,GEMN-0097_PHK76_0039/LH244
9227,TXH1_2022,GEMN-0097_PHK76_0041/LH244
9228,TXH1_2022,GEMN-0097_PHK76_0048/LH244
9229,TXH1_2022,GEMN-0097_PHK76_0053/LH244
9230,TXH1_2022,GEMN-0097_PHK76_0055/LH244
9231,TXH1_2022,GEMN-0097_PHK76_0060/LH244
9232,TXH1_2022,GEMN-0097_PHN46_0001/LH244
9233,TXH1_2022,GEMN-0097_PHN46_0003/LH244
9234,TXH1_2022,GEMN-0097_PHN46_0004/LH244
9235,TXH1_2022,GEMN-0097_PHN46_0005/LH244
9236,TXH1_2022,GEMN-0097_PHN46_0008/LH244
9237,TXH1_2022,GEMN-0097_PHN46_0011/LH244
9238,TXH1_2022,GEMN-0097_PHN46_0014/LH244
9239,TXH1_2022,GEMN-0097_PHN46_0018/LH244
9240,TXH1_2022,GEMN-0097_PHP02_0002/LH244
9241,TXH1_2022,GEMN-0097_PHP02_0005/LH244
9242,TXH1_2022,GEMN-0097_PHP02_0006/LH244
9243,TXH1_2022,GEMN-0097_PHP02_0007/LH244
9244,TXH1_2022,GEMN-0098/LH244
9245,TXH1_2022,GEMN-0124/LH244
9246,TXH1_2022,GEMN-0144/LH244
9247,TXH1_2022,GEMN-0157/LH244
9248,TXH1_2022,GEMN-0178/LH244
9249,TXH1_2022,GEMN-0187/LH244
9250,TXH1_2022,GEMN-0192/LH244
9251,TXH1_2022,GEMN-0192_LH212HT_0001/LH244
9252,TXH1_2022,GEMN-0192_LH212HT_0006/LH244
9253,TXH1_2022,GEMN-0192_LH212HT_0011/LH244
9254,TXH1_2022,GEMN-0192_LH212HT_0012/LH244
9255,TXH1_2022,GEMN-0192_LH212HT_0014/LH244
9256,TXH1_2022,GEMN-0192_LH212HT_0018/LH244
9257,TXH1_2022,GEMN-0192_LH212HT_0021/LH244
9258,TXH1_2022,GEMN-0192_LH212HT_0023/LH244
9259,TXH1_2022,GEMN-0192_PHJ89_0001/LH244
9260,TXH1_2022,GEMN-0192_PHK76_0002/LH244
9261,TXH1_2022,GEMN-0192_PHK76_0004/LH244
9262,TXH1_2022,GEMN-0192_PHK76_0005/LH244
9263,TXH1_2022,GEMN-0192_PHK76_0006/LH244
9264,TXH1_2022,GEMN-0192_PHK76_0007/LH244
9265,TXH1_2022,GEMN-0192_PHK76_0008/LH244
9266,TXH1_2022,GEMN-0192_PHK76_0009/LH244
9267,TXH1_2022,GEMN-0192_PHK76_0010/LH244
9268,TXH1_2022,GEMN-0192_PHK76_0011/LH244
9269,TXH1_2022,GEMN-0192_PHK76_0012/LH244
9270,TXH1_2022,GEMN-0192_PHK76_0013/LH244
9271,TXH1_2022,GEMN-0192_PHK76_0014/LH244
9272,TXH1_2022,GEMN-0192_PHK76_0015/LH244
9273,TXH1_2022,GEMN-0192_PHK76_0016/LH244
9274,TXH1_2022,GEMN-0192_PHK76_0019/LH244
9275,TXH1_2022,GEMN-0192_PHK76_0021/LH244
9276,TXH1_2022,GEMN-0192_PHK76_0025/LH244
9277,TXH1_2022,GEMN-0192_PHK76_0028/LH244
9278,TXH1_2022,GEMN-0192_PHK76_0030/LH244
9279,TXH1_2022,GEMN-0192_PHK76_0032/LH244
9280,TXH1_2022,GEMN-0192_PHK76_0033/LH244
9281,TXH1_2022,GEMN-0192_PHK76_0035/LH244
9282,TXH1_2022,GEMN-0192_PHK76_0036/LH244
9283,TXH1_2022,GEMN-0192_PHK76_0044/LH244
9284,TXH1_2022,GEMN-0192_PHK76_0045/LH244
9285,TXH1_2022,GEMN-0192_PHN46_0002/LH244
9286,TXH1_2022,GEMN-0192_PHN46_0003/LH244
9287,TXH1_2022,GEMN-0192_PHN46_0004/LH244
9288,TXH1_2022,GEMN-0192_PHN46_0005/LH244
9289,TXH1_2022,GEMN-0192_PHN46_0006/LH244
9290,TXH1_2022,GEMN-0192_PHN46_0008/LH244
9291,TXH1_2022,GEMN-0192_PHN46_0009/LH244
9292,TXH1_2022,GEMN-0192_PHN46_0010/LH244
9293,TXH1_2022,GEMN-0192_PHN46_0011/LH244
9294,TXH1_2022,GEMN-0192_PHN46_0012/LH244
9295,TXH1_2022,GEMN-0192_PHN46_0014/LH244
9296,TXH1_2022,GEMN-0192_PHN46_0015/LH244
9297,TXH1_2022,GEMN-0192_PHN46_0025/LH244
9298,TXH1_2022,GEMN-0192_PHP02_0001/LH244
9299,TXH1_2022,GEMN-0192_PHP02_0003/LH244
9300,TXH1_2022,GEMN-0225/LH244
9301,TXH1_2022,GEMN-0225_LH212HT_0002/LH244
9302,TXH1_2022,GEMN-0225_LH212HT_0005/LH244
9303,TXH1_2022,GEMN-0225_LH212HT_0006/LH244
9304,TXH1_2022,GEMN-0225_LH212HT_0008/LH244
9305,TXH1_2022,GEMN-0225_LH212HT_0015/LH244
9306,TXH1_2022,GEMN-0225_LH212HT_0017/LH244
9307,TXH1_2022,GEMN-0225_LH212HT_0024/LH244
9308,TXH1_2022,GEMN-0225_LH212HT_0029/LH244
9309,TXH1_2022,GEMN-0225_LH212HT_0036/LH244
9310,TXH1_2022,GEMN-0225_PHJ89_0001/LH244
9311,TXH1_2022,GEMN-0225_PHJ89_0002/LH244
9312,TXH1_2022,GEMN-0225_PHJ89_0003/LH244
9313,TXH1_2022,GEMN-0225_PHJ89_0004/LH244
9314,TXH1_2022,GEMN-0225_PHJ89_0005/LH244
9315,TXH1_2022,GEMN-0225_PHJ89_0006/LH244
9316,TXH1_2022,GEMN-0225_PHJ89_0008/LH244
9317,TXH1_2022,GEMN-0225_PHJ89_0009/LH244
9318,TXH1_2022,GEMN-0225_PHJ89_0013/LH244
9319,TXH1_2022,GEMN-0225_PHJ89_0015/LH244
9320,TXH1_2022,GEMN-0225_PHJ89_0017/LH244
9321,TXH1_2022,GEMN-0225_PHJ89_0020/LH244
9322,TXH1_2022,GEMN-0225_PHJ89_0021/LH244
9323,TXH1_2022,GEMN-0225_PHJ89_0022/LH244
9324,TXH1_2022,GEMN-0225_PHJ89_0026/LH244
9325,TXH1_2022,GEMN-0225_PHJ89_0032/LH244
9326,TXH1_2022,GEMN-0225_PHK76_0002/LH244
9327,TXH1_2022,GEMN-0225_PHK76_0003/LH244
9328,TXH1_2022,GEMN-0225_PHK76_0004/LH244
9329,TXH1_2022,GEMN-0225_PHK76_0005/LH244
9330,TXH1_2022,GEMN-0225_PHK76_0007/LH244
9331,TXH1_2022,GEMN-0225_PHK76_0008/LH244
9332,TXH1_2022,GEMN-0225_PHK76_0012/LH244
9333,TXH1_2022,GEMN-0225_PHK76_0013/LH244
9334,TXH1_2022,GEMN-0225_PHK76_0014/LH244
9335,TXH1_2022,GEMN-0225_PHK76_0018/LH244
9336,TXH1_2022,GEMN-0225_PHK76_0019/LH244
9337,TXH1_2022,GEMN-0225_PHK76_0021/LH244
9338,TXH1_2022,GEMN-0225_PHK76_0022/LH244
9339,TXH1_2022,GEMN-0225_PHK76_0028/LH244
9340,TXH1_2022,GEMN-0225_PHK76_0031/LH244
9341,TXH1_2022,GEMN-0225_PHN46_0001/LH244
9342,TXH1_2022,GEMN-0225_PHN46_0003/LH244
9343,TXH1_2022,GEMN-0225_PHN46_0005/LH244
9344,TXH1_2022,GEMN-0225_PHN46_0006/LH244
9345,TXH1_2022,GEMN-0225_PHP02_0001/LH244
9346,TXH1_2022,GEMN-0225_PHP02_0002/LH244
9347,TXH1_2022,GEMN-0225_PHP02_0003/LH244
9348,TXH1_2022,GEMN-0225_PHP02_0005/LH244
9349,TXH1_2022,GEMN-0225_PHP02_0006/LH244
9350,TXH1_2022,GEMN-0225_PHP02_0008/LH244
9351,TXH1_2022,GEMN-0225_PHP02_0009/LH244
9352,TXH1_2022,GEMN-0225_PHP02_0010/LH244
9353,TXH1_2022,GEMN-0225_PHP02_0012/LH244
9354,TXH1_2022,GEMN-0225_PHP02_0013/LH244
9355,TXH1_2022,GEMN-0225_PHP02_0014/LH244
9356,TXH1_2022,GEMN-0225_PHP02_0015/LH244
9357,TXH1_2022,GEMN-0225_PHP02_0017/LH244
9358,TXH1_2022,GEMN-0238/LH244
9359,TXH1_2022,GEMN-0271/LH244
9360,TXH1_2022,GEMN-0287/LH244
9361,TXH1_2022,LH145/LH82
9362,TXH1_2022,LH195/MO17
9363,TXH1_2022,LH195/PHK76
9364,TXH1_2022,LH195/PHN82
9365,TXH1_2022,LH195/PHZ51
9366,TXH1_2022,LH216/LH244
9367,TXH1_2022,LH244/MO17
9368,TXH1_2022,LH244/PHK76
9369,TXH1_2022,LH244/PHN82
9370,TXH1_2022,LH244/PHZ51
9371,TXH1_2022,LH283/LH244
9372,TXH1_2022,LH287/LH244
9373,TXH1_2022,LH82/LH244
9374,TXH1_2022,M162W/LH244
9375,TXH1_2022,MBUB/LH244
9376,TXH1_2022,MM501D/LH244
9377,TXH1_2022,MO17_PHW30-008-(2N)-01/LH244
9378,TXH1_2022,MO17_PHW30-200-(2N)-02/LH244
9379,TXH1_2022,MO17_PHW30-309-(2N)-01/LH244
9380,TXH1_2022,MO44_LH145_0127/LH244
9381,TXH1_2022,MO44_LH145_0138/LH244
9382,TXH1_2022,MO44_PHG47_0072/LH244
9383,TXH1_2022,MO44_PHG47_0125/LH244
9384,TXH1_2022,MO44_PHW65_0025/LH244
9385,TXH1_2022,MO44_PHW65_0035/LH244
9386,TXH1_2022,MOG/LH244
9387,TXH1_2022,NC358/LH244
9388,TXH1_2022,NC528/LH244
9389,TXH1_2022,NKH8431/LH244
9390,TXH1_2022,OH43/LH244
9391,TXH1_2022,PH207/LH244
9392,TXH1_2022,PH24E/LH244
9393,TXH1_2022,PHAP9/LH244
9394,TXH1_2022,PHB47/LH244
9395,TXH1_2022,PHB47/MO17
9396,TXH1_2022,PHB47/PHK76
9397,TXH1_2022,PHB47/PHN82
9398,TXH1_2022,PHB47/PHZ51
9399,TXH1_2022,PHG29/PHG47
9400,TXH1_2022,PHG39/PHN82
9401,TXH1_2022,PHG47/LH244
9402,TXH1_2022,PHJ40/PHAJ0
9403,TXH1_2022,PHJ89/LH244
9404,TXH1_2022,PHJ89/PH207
9405,TXH1_2022,PHJ90/LH244
9406,TXH1_2022,PHK56/LH244
9407,TXH1_2022,PHKE6/LH244
9408,TXH1_2022,PHN11/LH244
9409,TXH1_2022,PHN11_LH145_0005/LH244
9410,TXH1_2022,PHN11_LH145_0028/LH244
9411,TXH1_2022,PHN11_LH145_0085/LH244
9412,TXH1_2022,PHN11_OH43_0075/LH244
9413,TXH1_2022,PHN11_OH43_0088/LH244
9414,TXH1_2022,PHN11_PHG47_0251/LH244
9415,TXH1_2022,PHN11_PHG47_0287/LH244
9416,TXH1_2022,PHN11_PHW65_0312/LH244
9417,TXH1_2022,PHN11_PHW65_0323/LH244
9418,TXH1_2022,PHN11_PHW65_0359/LH244
9419,TXH1_2022,PHN46/LH244
9420,TXH1_2022,PHP02/LH244
9421,TXH1_2022,PHP55/LH244
9422,TXH1_2022,PHR03/LH244
9423,TXH1_2022,PHRE1/PHTD5
9424,TXH1_2022,PHW30/LH244
9425,TXH1_2022,PHW30_MO17-010-(2N)-01/LH244
9426,TXH1_2022,PHW30_MO17-095-(2N)-01/LH244
9427,TXH1_2022,PHW30_MO17-129-(2N)-01/LH244
9428,TXH1_2022,PHW30_MO17-178-(2N)-01/LH244
9429,TXH1_2022,PHW30_MO17-234-(2N)-02/LH244
9430,TXH1_2022,PHW52/PHM49
9431,TXH1_2022,PHW65_MOG_0137/LH244
9432,TXH1_2022,PHW65_MOG_0176/LH244
9433,TXH1_2022,PHW65_MOG_0271/LH244
9434,TXH1_2022,TX714/PHZ51
9435,TXH1_2022,TX777/LH195
9436,TXH1_2022,TX779/LH195
9437,TXH1_2022,W10001_0003/LH244
9438,TXH1_2022,W10001_0007/LH244
9439,TXH1_2022,W10001_0009/LH244
9440,TXH1_2022,W10001_0012/LH244
9441,TXH1_2022,W10001_0014/LH244
9442,TXH1_2022,W10001_0016/LH244
9443,TXH1_2022,W10001_0017/LH244
9444,TXH1_2022,W10001_0019/LH244
9445,TXH1_2022,W10001_0021/LH244
9446,TXH1_2022,W10001_0022/LH244
9447,TXH1_2022,W10001_0023/LH244
9448,TXH1_2022,W10001_0031/LH244
9449,TXH1_2022,W10001_0040/LH244
9450,TXH1_2022,W10001_0047/LH244
9451,TXH1_2022,W10005_0029/LH244
9452,TXH1_2022,W10005_0107/LH244
9453,TXH1_2022,W10005_0111/LH244
9454,TXH1_2022,W10005_0147/LH244
9455,TXH1_2022,W10005_0220/LH244
9456,TXH1_2022,W10010_0084/LH244
9457,TXH1_2022,W10010_0093/LH244
9458,TXH1_2022,W10010_0118/LH244
9459,TXH1_2022,W10010_0124/LH244
9460,TXH1_2022,W10010_0148/LH244
9461,TXH1_2022,W10010_0170/LH244
9462,TXH1_2022,W10010_0189/LH244
9463,TXH1_2022,W10010_0279/LH244
9464,TXH1_2022,W10010_0294/LH244
9465,TXH1_2022,W10010_0311/LH244
9466,TXH1_2022,W10010_0337/LH244
9467,TXH1_2022,W10010_0346/LH244
9468,TXH1_2022,W10010_0358/LH244
9469,TXH2_2022,B14A/OH43
9470,TXH2_2022,B37/H95
9471,TXH2_2022,B73/MO17
9472,TXH2_2022,B73/PHN82
9473,TXH2_2022,B73/TX779
9474,TXH2_2022,B97/LH244
9475,TXH2_2022,BGEM-0039-N/LH244
9476,TXH2_2022,BGEM-0063-N/LH244
9477,TXH2_2022,BGEM-0089-N/LH244
9478,TXH2_2022,BGEM-0129-N/LH244
9479,TXH2_2022,CG119/CG108
9480,TXH2_2022,CG44/CGR01
9481,TXH2_2022,DK3IIH6/LH244
9482,TXH2_2022,DK78010/LH244
9483,TXH2_2022,GEMN-0096/LH244
9484,TXH2_2022,GEMN-0096_LH212HT_0001/LH244
9485,TXH2_2022,GEMN-0096_LH212HT_0004/LH244
9486,TXH2_2022,GEMN-0096_LH212HT_0005/LH244
9487,TXH2_2022,GEMN-0096_LH212HT_0006/LH244
9488,TXH2_2022,GEMN-0096_LH212HT_0009/LH244
9489,TXH2_2022,GEMN-0096_LH212HT_0012/LH244
9490,TXH2_2022,GEMN-0096_LH212HT_0013/LH244
9491,TXH2_2022,GEMN-0096_LH212HT_0017/LH244
9492,TXH2_2022,GEMN-0096_PHJ89_0001/LH244
9493,TXH2_2022,GEMN-0096_PHJ89_0002/LH244
9494,TXH2_2022,GEMN-0096_PHJ89_0006/LH244
9495,TXH2_2022,GEMN-0096_PHJ89_0007/LH244
9496,TXH2_2022,GEMN-0096_PHJ89_0009/LH244
9497,TXH2_2022,GEMN-0096_PHJ89_0010/LH244
9498,TXH2_2022,GEMN-0096_PHJ89_0011/LH244
9499,TXH2_2022,GEMN-0096_PHJ89_0012/LH244
9500,TXH2_2022,GEMN-0096_PHJ89_0013/LH244
9501,TXH2_2022,GEMN-0096_PHJ89_0014/LH244
9502,TXH2_2022,GEMN-0096_PHJ89_0016/LH244
